File,Sub-brick,Mean_1  ,Mean_3  ,Mean_4  ,Mean_6  ,Mean_7  ,Mean_8  ,Mean_9  ,Mean_10  ,Mean_12  ,Mean_13  ,Mean_14  ,Mean_15  ,Mean_16  ,Mean_17  ,Mean_18  ,Mean_19  ,Mean_20  ,Mean_21  ,Mean_22  ,Mean_23  ,Mean_24  ,Mean_26  ,Mean_27  ,Mean_28  ,Mean_29  ,Mean_30  ,Mean_31  ,Mean_32  ,Mean_33  ,Mean_35  ,Mean_36  ,Mean_37  ,Mean_38  ,Mean_39  ,Mean_40  ,Mean_41  ,Mean_42  ,Mean_43  ,Mean_44  ,Mean_45  ,Mean_46  ,Mean_47  ,Mean_48  ,Mean_49  ,Mean_50  ,Mean_51  ,Mean_52  ,Mean_53  ,Mean_54  ,Mean_55  ,Mean_56  ,Mean_57  ,Mean_58  ,Mean_59  ,Mean_60  ,Mean_61  ,Mean_62  ,Mean_63  ,Mean_64  ,Mean_65  ,Mean_66  ,Mean_67  ,Mean_69  ,Mean_70  ,Mean_71  ,Mean_72  ,Mean_73  ,Mean_74  ,Mean_75  ,Mean_76  ,Mean_77  ,Mean_78  ,Mean_79  ,Mean_80  ,Mean_81  ,Mean_83  ,Mean_84  ,Mean_85  ,Mean_86  ,Mean_87  ,Mean_88  ,Mean_89  ,Mean_90  ,Mean_91  ,Mean_92  ,Mean_93  ,Mean_94  ,Mean_96  ,Mean_97  ,Mean_98  ,Mean_99  ,Mean_100  ,Mean_101  ,Mean_102  ,Mean_103  ,Mean_104  ,Mean_105  ,Mean_106  ,Mean_107  ,Mean_108  ,Mean_109  ,Mean_110  ,Mean_111  ,Mean_112  ,Mean_113  ,Mean_114  ,Mean_115  ,Mean_116  ,Mean_117  ,Mean_118  ,Mean_119  ,Mean_120  ,Mean_121  ,Mean_122  ,Mean_123  ,Mean_124  ,Mean_125  ,Mean_127  ,Mean_128  ,Mean_129  ,Mean_130  ,Mean_131  ,Mean_132  ,Mean_133  ,Mean_134  ,Mean_135  ,Mean_136  ,Mean_137  ,Mean_138  ,Mean_139  ,Mean_140  ,Mean_141  ,Mean_142  ,Mean_143  ,Mean_144  ,Mean_145  ,Mean_146  ,Mean_147  ,Mean_148  ,Mean_149  ,Mean_150  ,Mean_151  ,Mean_152  ,Mean_153  ,Mean_154  ,Mean_155  ,Mean_156  ,Mean_157  ,Mean_158  ,Mean_159  ,Mean_160  ,Mean_161  ,Mean_162  ,Mean_163  ,Mean_164  ,Mean_165  ,Mean_166  ,Mean_167  ,Mean_168  ,Mean_169  ,Mean_170  ,Mean_171  ,Mean_172  ,Mean_173  ,Mean_174  ,Mean_175  ,Mean_176  ,Mean_177  ,Mean_178  ,Mean_179  ,Mean_180  ,Mean_181  ,Mean_182  ,Mean_183  ,Mean_184  ,Mean_185  ,Mean_186  ,Mean_187  ,Mean_188  ,Mean_189  ,Mean_190  ,Mean_192  ,Mean_193  ,Mean_194  ,Mean_195  ,Mean_196  ,Mean_197  ,Mean_198  ,Mean_199  ,Mean_200  
sfnwmrda0010002_session_1_rest_1.nii.gz,45[?],-0.05664,-0.004421,0.193127,-0.08079,0.14778,0.073361,-0.02108,-0.036261,0.122524,-0.347904,0.002563,-0.088423,-0.26297,-0.043157,0.009834,-0.050798,0.142056,0.355623,0.04407,0.047996,0.149004,-0.107824,0.166118,-0.341787,-0.104385,-0.038768,-0.028673,0.131788,-0.109299,0.100873,-0.114431,-0.339131,-0.169234,0.066542,0.04296,0.018013,0.026854,0.167966,-0.14362,0.061399,-0.091614,0.241864,0.138409,-0.05245,-0.051857,0.315477,-0.090192,0.131306,-0.007213,-0.221339,-0.105652,-0.01387,0.078211,0.142241,0.031352,-0.031642,-0.013331,0.026094,-0.022305,-0.014937,0.076679,-0.07267,-0.185989,0.059685,0.063278,-0.029531,-0.087135,0.0396,0.007251,-0.210738,0.025655,-0.08311,0.075893,0.040623,0.084988,-0.000214,-0.062781,-0.046256,0.136679,-0.157698,0.006103,-0.026973,-0.219211,-0.027003,-0.195294,0.089338,-0.099626,-0.065742,0.093665,0.402673,-0.289923,0.072099,-0.095311,-0.007261,0.271748,-0.085949,-0.034272,0.10149,0.100839,0.009335,0.269474,-0.140453,-0.111679,-0.204588,0.007762,-0.04889,0.365734,-0.266714,0.078132,0.065659,-0.318975,-0.153545,-0.011124,-0.090838,0.187545,0.03009,-0.061003,0.133689,0.047265,0.011568,0.077525,-0.098764,0.015946,-0.199212,0.072617,-0.248646,0.136678,-0.005776,0.185423,-0.264868,0.308607,0.074932,-0.126951,-0.064709,0.245563,-0.093437,-0.230685,-0.018972,-0.159979,0.132685,0.134085,0.001374,-0.02942,0.065316,0.299135,-0.05612,0.005899,0.030061,-0.099907,0.053605,-0.136625,-0.048554,0.153817,0.050354,-0.119104,0.232439,0.059497,0.023278,0.082233,0.055418,0.027377,-0.004527,0.071099,-0.005691,-0.101004,-0.009595,0.068111,0.021253,0.061179,-0.077168,-0.35575,0.211042,0.268125,-0.066113,0.057202,0.150806,0.033053,-0.010701,0.124054,0.025209,-0.013134,-0.0117,-0.106625,0.160894,0.120726,-0.129182,-0.035529,-0.334051,-0.058888,0.061884
sfnwmrda0010002_session_1_rest_1.nii.gz,46[?],-0.068103,0.011018,0.231559,-0.134169,0.109708,0.089277,-0.010315,-0.035265,0.087013,-0.155042,-0.069347,-0.038427,-0.111935,-0.068235,0.000802,-0.038534,0.129599,0.296607,0.025138,0.066792,0.15005,-0.14857,0.26924,-0.313853,-0.05889,-0.050885,0.00195,0.156841,-0.123291,0.093802,-0.085102,-0.229574,-0.00154,0.049638,0.025258,0.041587,0.002078,0.159913,-0.092628,0.072884,-0.105465,0.15564,0.184758,-0.080118,-0.027256,0.26132,-0.145332,0.076896,0.035774,-0.161422,-0.032437,-0.022557,0.053941,0.215853,0.061079,-0.011726,0.011709,0.142694,-0.042336,-0.000424,0.087088,-0.049,-0.203476,0.097373,0.12229,-0.039674,0.006039,0.0961,0.051817,-0.194191,0.002267,-0.102573,0.049307,0.080373,0.061557,0.00419,-0.16091,-0.082102,0.18732,-0.056009,0.009086,0.033239,-0.307281,-0.01821,-0.203881,-0.021605,-0.080372,-0.004742,0.103724,0.412189,-0.234155,0.052024,-0.127057,-0.004028,0.172906,-0.082557,-0.087637,0.118233,0.11357,-0.051713,0.240173,-0.102003,-0.13478,-0.189214,-0.038679,-0.018446,0.38037,-0.189323,0.034462,-0.015352,-0.265778,-0.103855,0.010094,-0.023379,0.186652,0.103024,-0.111107,0.149781,0.058304,0.013285,0.011857,-0.206784,0.009233,-0.229979,0.035952,-0.330369,0.13263,0.031587,0.128222,-0.163595,0.258272,0.048216,-0.134955,-0.210056,0.201328,-0.03659,-0.243649,-0.121762,-0.074236,0.075761,0.157275,0.046801,-0.062662,0.019734,0.304095,-0.014717,0.017544,0.044928,-0.075998,0.031969,-0.094868,-0.01955,0.138903,0.035549,-0.141811,0.103425,0.134908,-0.021537,0.034749,0.052706,-0.008188,-0.108255,0.095609,0.08762,-0.11011,0.029813,0.032401,0.032196,0.050594,0.002369,-0.274499,0.250091,0.278243,-0.024865,0.041407,0.149732,-0.018106,-0.047253,0.152315,-0.008872,-0.044409,-0.042793,-0.043897,0.124702,0.035046,-0.110952,-0.015716,-0.353643,-0.089803,0.03142
sfnwmrda0010002_session_1_rest_1.nii.gz,47[?],-0.004908,0.042287,0.210548,-0.190469,0.048096,0.042588,-0.023469,-0.035681,0.070458,0.025269,-0.159651,-0.033367,-0.058121,-0.106345,-0.023027,-0.006097,0.072528,0.249463,-0.06232,0.071813,0.133433,-0.169364,0.273084,-0.146187,0.035206,-0.039834,0.006937,0.149736,-0.143607,0.050617,-0.083717,-0.089329,0.17534,-0.060243,0.089361,0.045547,-0.010114,0.236162,-0.058784,0.023276,-0.081591,0.046687,0.12444,-0.098787,0.004188,0.17116,-0.205176,0.035563,0.051321,-0.047752,0.008762,-0.027723,0.020614,0.221914,0.069218,0.003792,0.038564,0.25672,-0.018761,-0.004789,0.056042,-0.066841,-0.116822,0.097754,0.216811,-0.053218,0.099024,0.135067,0.064749,-0.099416,-0.025221,-0.159366,-0.008932,0.123597,0.013041,0.007792,-0.182077,-0.131938,0.214778,0.053057,-0.021738,0.110347,-0.395531,-0.027698,-0.21673,-0.125321,-0.056258,0.066725,0.083129,0.331796,-0.206649,0.020073,-0.164516,0.00004,0.066769,-0.053801,-0.106008,0.117811,0.122614,-0.097118,0.199197,-0.060178,-0.175478,-0.169304,-0.103193,0.012099,0.318337,0.023809,-0.032293,-0.091703,-0.139098,-0.023596,0.014454,0.02096,0.180766,0.112391,-0.154252,0.133211,0.073367,-0.010772,-0.041636,-0.203834,-0.006476,-0.333769,0.002429,-0.333182,0.145276,0.06198,0.077052,-0.10854,0.168089,-0.011767,-0.083916,-0.314403,0.090702,0.006137,-0.153688,-0.15204,-0.006203,0.016621,0.197625,0.071399,-0.100193,-0.014338,0.329866,0.027737,0.029955,0.061836,-0.020387,-0.043842,-0.073542,-0.01119,0.100003,0.018015,-0.104179,0.036996,0.148384,-0.05509,-0.040661,0.049726,-0.026404,-0.145405,0.064712,0.155906,-0.142859,0.027854,-0.016067,0.034394,0.066165,0.036566,-0.116917,0.19708,0.290443,0.02111,-0.031825,0.116891,-0.105467,-0.060161,0.138653,-0.033084,-0.061917,-0.052773,0.076566,0.135795,-0.029311,-0.049799,0.000133,-0.337544,-0.095314,-0.003614
sfnwmrda0010002_session_1_rest_1.nii.gz,48[?],0.084197,0.059888,0.141331,-0.22825,0.013485,-0.032986,-0.059791,-0.031331,0.078849,0.091471,-0.198667,-0.05973,-0.090517,-0.130015,-0.041402,0.023795,0.022565,0.227125,-0.142038,0.045906,0.110805,-0.146856,0.168225,0.022585,0.116374,-0.007562,-0.010299,0.141489,-0.152522,-0.022529,-0.082499,-0.017101,0.216019,-0.136821,0.155984,0.021844,-0.004061,0.300413,-0.075251,-0.0387,-0.014977,-0.065182,0.014175,-0.084749,0.025274,0.09337,-0.191349,0.003654,0.038761,0.035906,-0.009612,-0.021589,-0.006414,0.148956,0.049194,0.001518,0.045003,0.301809,0.010667,-0.015689,0.01987,-0.096817,0.009729,0.081607,0.285001,-0.05212,0.123982,0.121974,0.043839,-0.030596,-0.036488,-0.19742,-0.084691,0.169698,-0.03735,-0.000032,-0.161661,-0.165585,0.19038,0.088107,-0.056862,0.15546,-0.387218,-0.038722,-0.239197,-0.235958,-0.042561,0.094394,0.020148,0.250901,-0.176276,0.00537,-0.204078,0.000425,-0.01398,-0.012999,-0.07988,0.080318,0.135443,-0.116711,0.156855,-0.017984,-0.175018,-0.154266,-0.135882,0.030965,0.207809,0.229024,-0.07328,-0.097328,-0.029593,0.038063,-0.004819,0.036251,0.157004,0.065849,-0.147761,0.077036,0.075973,-0.041165,-0.074144,-0.166063,-0.024183,-0.347319,-0.024716,-0.215573,0.16455,0.041405,0.052235,-0.10354,0.079595,-0.087431,-0.01628,-0.281024,0.00048,0.016867,-0.038327,-0.115193,-0.009471,-0.008384,0.212326,0.061904,-0.12345,-0.026258,0.349882,0.062392,0.050324,0.077434,0.035432,-0.107286,-0.064499,-0.022523,0.056486,-0.000148,-0.034517,0.050684,0.093968,-0.041458,-0.054705,0.043179,-0.022052,-0.154589,-0.01216,0.134041,-0.155043,-0.031464,-0.030789,0.015846,0.068304,0.023022,-0.00351,0.096311,0.30522,0.034678,-0.109451,0.083873,-0.182696,-0.064911,0.098073,-0.043067,-0.076005,-0.032645,0.163302,0.160652,-0.034133,0.013856,0.018036,-0.295659,-0.066917,-0.01419
sfnwmrda0010002_session_1_rest_1.nii.gz,49[?],0.129064,0.04014,0.048237,-0.244443,0.035458,-0.078542,-0.096508,-0.013062,0.084376,0.045262,-0.144591,-0.070741,-0.121524,-0.115518,-0.03803,0.027019,0.004257,0.189898,-0.135388,-0.018462,0.083563,-0.078499,0.007892,0.056566,0.12846,0.02935,-0.030126,0.154518,-0.122086,-0.103756,-0.036484,-0.071849,0.084886,-0.069951,0.127648,-0.015514,0.007806,0.231695,-0.127378,-0.052927,0.073805,-0.165028,-0.026368,-0.02792,0.023215,0.046438,-0.056172,-0.037398,0.015887,0.026948,-0.079062,-0.012318,-0.024552,0.044887,0.01312,-0.019191,0.022636,0.233241,0.006021,-0.014742,0.021834,-0.083169,0.090702,0.074444,0.264497,-0.028829,0.068769,0.047228,0.007003,-0.067506,-0.017961,-0.16313,-0.144488,0.189313,-0.064002,-0.023976,-0.14991,-0.156106,0.103191,0.025013,-0.058026,0.138417,-0.224937,-0.027856,-0.271103,-0.351804,-0.048054,0.054749,-0.081562,0.26378,-0.097572,0.022176,-0.232551,-0.006469,-0.065239,0.019832,-0.024785,0.007084,0.141234,-0.111138,0.113036,0.032958,-0.083522,-0.13152,-0.098956,0.034208,0.101084,0.268186,-0.061293,-0.015143,-0.009342,0.05756,-0.033047,0.045875,0.094555,0.017603,-0.077641,0.005364,0.058717,-0.046583,-0.091623,-0.169974,-0.035303,-0.156373,-0.043632,-0.007111,0.155011,-0.040858,0.056404,-0.094908,0.015495,-0.138346,0.019929,-0.109931,0.001977,0.004162,0.009963,-0.060735,-0.07884,0.003019,0.15489,0.024629,-0.099714,-0.016302,0.296807,0.093295,0.083485,0.088055,0.056298,-0.093813,-0.041228,-0.034922,0.023344,-0.01187,0.024841,0.083331,0.015146,0.026834,0.053953,0.018692,-0.008146,-0.169642,-0.089726,0.01371,-0.101487,-0.119532,0.021914,-0.020083,0.029845,-0.001641,-0.012306,0.022722,0.310032,0.007433,-0.120644,0.070778,-0.199127,-0.074314,0.054475,-0.038272,-0.091302,0.003826,0.153895,0.134915,0.024324,0.035267,0.050129,-0.226732,-0.012638,0.007499
sfnwmrda0010002_session_1_rest_1.nii.gz,50[?],0.09366,-0.007472,-0.047053,-0.2482,0.097064,-0.051811,-0.104872,0.021291,0.056531,-0.020208,-0.012995,-0.026504,-0.060906,-0.061017,-0.011637,-0.003244,-0.000882,0.080994,-0.018814,-0.107093,0.048339,0.011338,-0.133121,-0.079977,0.057568,0.051982,-0.032346,0.177523,-0.04013,-0.164422,0.074868,-0.226912,-0.099029,0.130576,-0.018525,-0.044341,0.009667,-0.024141,-0.164354,0.003351,0.145681,-0.243746,0.062658,0.053137,-0.000427,0.013701,0.177459,-0.105615,0.00381,-0.070415,-0.15256,-0.01486,-0.042533,-0.022899,-0.022217,-0.045574,-0.016962,0.071093,-0.042528,0.006368,0.074117,0.004566,0.082522,0.088819,0.142842,0.008586,-0.016088,-0.062565,-0.022242,-0.200048,0.025428,-0.044138,-0.155263,0.161366,-0.055813,-0.053713,-0.171667,-0.094265,-0.024611,-0.086749,-0.009727,0.073409,0.061099,0.01609,-0.301817,-0.440737,-0.070189,-0.025971,-0.193216,0.360238,0.044182,0.066113,-0.224231,-0.018901,-0.098052,0.031957,0.028291,-0.079061,0.127454,-0.082195,0.064701,0.100344,0.088146,-0.081405,0.003003,0.028636,0.035423,0.107065,-0.010325,0.11238,-0.081208,0.048277,-0.041144,0.077071,-0.017732,0.014966,0.025051,-0.036765,0.031058,-0.011659,-0.096628,-0.235987,-0.035037,0.21205,-0.05589,0.212402,0.087361,-0.137377,0.076293,-0.023884,-0.033773,-0.133511,0.006199,0.122134,0.092566,-0.003626,-0.048894,-0.015888,-0.155302,0.021609,0.016978,-0.019668,-0.010802,0.012038,0.127784,0.119189,0.124899,0.088263,0.03361,0.004796,0.021733,-0.028257,0.006593,-0.009402,0.045814,0.051179,-0.031237,0.122501,0.251592,-0.031169,0.000588,-0.20145,-0.113497,-0.147427,0.020952,-0.185891,0.128946,-0.052513,-0.048266,-0.001153,-0.120374,0.012737,0.294143,-0.032728,-0.034007,0.072929,-0.13693,-0.091126,0.024282,-0.023735,-0.105636,0.030146,0.05535,0.014402,0.11035,-0.000139,0.098531,-0.113057,0.052073,0.039713
sfnwmrda0010002_session_1_rest_1.nii.gz,51[?],0.005234,-0.042347,-0.13162,-0.241101,0.1458,0.038845,-0.070857,0.060763,-0.00238,-0.008053,0.135604,0.069254,0.101811,0.009909,0.023634,-0.048204,-0.030908,-0.111915,0.156528,-0.185328,0.008155,0.084672,-0.208224,-0.295618,-0.059285,0.052656,-0.013444,0.169892,0.068916,-0.183345,0.219893,-0.379297,-0.159475,0.330581,-0.198145,-0.053883,-0.00264,-0.394937,-0.140994,0.095449,0.164427,-0.293493,0.206538,0.11884,-0.028284,-0.031046,0.410856,-0.198649,0.00955,-0.185817,-0.168513,-0.03391,-0.066577,-0.021785,-0.049148,-0.06268,-0.050353,-0.099801,-0.106783,0.038249,0.142156,0.133937,0.013868,0.117194,-0.02498,0.043225,-0.061318,-0.157988,-0.032949,-0.331991,0.071751,0.114933,-0.10851,0.107609,-0.023243,-0.066274,-0.209063,0.002657,-0.146178,-0.162839,0.066993,0.008198,0.35259,0.081584,-0.30695,-0.453578,-0.096859,-0.091138,-0.264557,0.409384,0.205004,0.118773,-0.15405,-0.029182,-0.116757,0.027134,0.054176,-0.147889,0.098746,-0.029852,0.012623,0.177276,0.261842,-0.003721,0.121494,0.02525,0.005467,-0.12373,0.039324,0.215898,-0.177563,0.03632,-0.007597,0.131406,-0.16437,0.051745,0.102611,-0.017885,0.010086,0.044701,-0.080328,-0.318188,-0.024335,0.585771,-0.065773,0.369059,-0.03118,-0.167516,0.091017,0.111158,-0.092572,-0.077117,-0.035386,0.32088,0.193894,0.019471,-0.171126,0.03918,-0.173832,0.012286,-0.155004,-0.048474,0.122596,0.055554,-0.117824,0.123355,0.155649,0.071671,-0.004202,0.128947,0.125929,0.000404,0.003799,0.010235,0.030202,-0.074062,-0.020853,0.202639,0.415754,-0.090103,-0.000361,-0.237364,-0.058038,-0.264399,0.16034,-0.195111,0.228327,-0.057143,-0.137282,0.025286,-0.224213,0.033666,0.254444,-0.043562,0.111641,0.067364,-0.028036,-0.108276,0.008527,-0.009894,-0.112916,0.028175,-0.066598,-0.181575,0.170827,-0.061639,0.145428,0.048144,0.109554,0.047428
sfnwmrda0010002_session_1_rest_1.nii.gz,52[?],-0.068176,-0.026106,-0.196129,-0.207039,0.134065,0.135745,-0.006029,0.086469,-0.051657,0.095448,0.236405,0.166338,0.275117,0.061987,0.04801,-0.074318,-0.101884,-0.322388,0.297322,-0.215563,-0.023301,0.113997,-0.218627,-0.434649,-0.15829,0.039385,0.00913,0.096676,0.150282,-0.157608,0.32734,-0.413838,-0.032178,0.378916,-0.279788,-0.052352,-0.018372,-0.705437,-0.05616,0.157131,0.119291,-0.304024,0.248376,0.136696,-0.036936,-0.09262,0.512281,-0.286693,0.019955,-0.231223,-0.091085,-0.05532,-0.088642,0.023956,-0.071117,-0.06538,-0.058936,-0.180633,-0.143352,0.061064,0.167876,0.221814,-0.039642,0.139407,-0.148755,0.061793,-0.036243,-0.196754,-0.034081,-0.352542,0.096092,0.234704,-0.029793,0.085473,0.009675,-0.041921,-0.218668,0.093478,-0.216582,-0.146523,0.130356,-0.01452,0.502507,0.140806,-0.256843,-0.356657,-0.112798,-0.096047,-0.248267,0.268373,0.2998,0.156101,-0.021373,-0.028204,-0.111377,0.021789,0.050328,-0.178959,0.078458,0.040443,-0.036681,0.240524,0.343249,0.071567,0.194469,0.028135,-0.025152,-0.232026,0.055336,0.248072,-0.210164,0.029365,0.061179,0.178373,-0.30142,0.072829,0.111458,0.049449,0.001646,0.077904,-0.034979,-0.344852,-0.008052,0.740381,-0.076519,0.43859,-0.153778,-0.079045,0.083999,0.239166,-0.1676,-0.006432,-0.062604,0.424397,0.211968,0.075561,-0.258533,0.126527,-0.113881,-0.037178,-0.283433,-0.04988,0.243423,0.10755,-0.322839,0.08669,0.149185,0.036514,-0.012486,0.1947,0.239503,0.032207,0.007438,0.041587,0.00273,-0.230903,0.020181,0.235984,0.421147,-0.122518,-0.006036,-0.253649,0.05028,-0.282959,0.24081,-0.148628,0.246895,-0.026855,-0.196774,0.045606,-0.220892,0.01937,0.191464,-0.003151,0.229491,0.034219,0.065423,-0.11549,-0.001662,-0.008497,-0.106873,0.002937,-0.138411,-0.370099,0.169735,-0.092527,0.161942,0.205132,0.14065,0.01181
sfnwmrda0010002_session_1_rest_1.nii.gz,53[?],-0.073755,0.040384,-0.227965,-0.126057,0.057325,0.170416,0.058434,0.085381,-0.044695,0.20861,0.255968,0.202825,0.32795,0.069134,0.048705,-0.057307,-0.184265,-0.434818,0.328773,-0.180783,-0.029792,0.099427,-0.192998,-0.385273,-0.187973,0.028172,0.010271,-0.033467,0.153307,-0.102787,0.333725,-0.281614,0.145752,0.239293,-0.190251,-0.056101,-0.021648,-0.778997,0.043287,0.142143,0.033482,-0.266909,0.091596,0.107983,-0.012512,-0.146796,0.391398,-0.327617,0.011797,-0.163395,0.059088,-0.055117,-0.089704,0.059716,-0.093651,-0.059607,-0.04202,-0.126542,-0.12861,0.060655,0.116217,0.192464,-0.01644,0.138042,-0.163509,0.062599,0.028251,-0.169249,-0.044653,-0.220646,0.086664,0.250243,0.035867,0.138734,0.022481,0.017044,-0.167854,0.130327,-0.217364,-0.047215,0.149949,0.008935,0.424575,0.167862,-0.138312,-0.158815,-0.106355,-0.039639,-0.133771,-0.070077,0.25983,0.157672,0.135512,-0.012209,-0.071528,0.030537,0.035637,-0.169667,0.089094,0.109784,-0.073154,0.264015,0.293033,0.103657,0.187391,0.029027,-0.081213,-0.131509,0.037045,0.210992,-0.135098,0.011166,0.129795,0.179261,-0.375616,0.027616,0.053794,0.111241,-0.009595,0.049857,0.026207,-0.276223,0.008305,0.53657,-0.086931,0.443548,-0.222585,0.101405,0.053663,0.266938,-0.23105,0.036046,-0.047677,0.417035,0.113276,0.138438,-0.229433,0.206961,-0.011533,-0.106047,-0.307239,-0.027962,0.289894,0.153326,-0.365083,0.013324,0.09093,-0.007681,0.032529,0.157958,0.310907,0.041016,0.00879,0.070796,-0.011227,-0.308912,0.039306,0.216463,0.240607,-0.100834,-0.010607,-0.231782,0.144954,-0.213715,0.215652,-0.076912,0.153326,0.018469,-0.198183,0.032185,-0.085457,-0.061125,0.105879,0.069981,0.244859,-0.023645,0.095108,-0.107219,-0.012501,-0.025763,-0.084013,-0.021542,-0.130499,-0.452975,0.110444,-0.05221,0.1311,0.254765,0.127884,-0.051077
sfnwmrda0010002_session_1_rest_1.nii.gz,54[?],-0.015975,0.110523,-0.213816,-0.001304,-0.041333,0.111977,0.089815,0.060963,0.027548,0.225595,0.199292,0.150721,0.192775,0.028275,0.026904,-0.001617,-0.21927,-0.363477,0.239782,-0.097271,-0.006364,0.065924,-0.15245,-0.156416,-0.137339,0.029783,-0.021865,-0.162477,0.069965,-0.04245,0.229627,-0.036886,0.128532,0.029711,0.02401,-0.071195,-0.004704,-0.553523,0.096458,0.05945,-0.048311,-0.187277,-0.194575,0.068469,0.038531,-0.162597,0.062814,-0.29604,-0.029376,-0.015075,0.208916,-0.01956,-0.056735,0.0496,-0.115044,-0.052275,-0.01654,0.019604,-0.077245,0.039972,0.007252,0.037998,0.081723,0.109725,-0.073647,0.053501,0.069054,-0.101905,-0.074321,0.00308,0.051214,0.15471,0.053688,0.247832,0.012024,0.080746,-0.061873,0.085425,-0.16176,0.071492,0.12787,0.042659,0.154292,0.154479,0.025059,0.086696,-0.07355,0.038369,0.035496,-0.428588,0.089597,0.115474,0.251874,0.013351,-0.007029,0.052841,0.03209,-0.131015,0.128305,0.14972,-0.087158,0.236296,0.159065,0.07569,0.114994,0.013729,-0.142375,0.072875,0.009775,0.144372,0.014781,-0.033729,0.155638,0.121411,-0.355126,-0.076184,-0.025086,0.110447,-0.048361,-0.038971,0.066088,-0.135085,0.020626,0.018655,-0.092065,0.412712,-0.208197,0.273885,0.016095,0.157585,-0.237473,0.032805,0.001784,0.315203,-0.044837,0.170229,-0.079583,0.179135,0.074257,-0.156378,-0.2198,0.000952,0.235182,0.173568,-0.206603,-0.059074,-0.002666,-0.040358,0.110788,0.046753,0.299464,0.015366,0.001007,0.080146,-0.005016,-0.234492,0.002586,0.156192,-0.023866,-0.033741,-0.013383,-0.170701,0.160835,-0.118116,0.100859,-0.0125,-0.013893,0.043445,-0.142305,-0.003493,0.113801,-0.167103,0.002957,0.127599,0.147828,-0.079045,0.061513,-0.086433,-0.019886,-0.057287,-0.045919,-0.022278,-0.072156,-0.381478,0.030087,0.05041,0.065251,0.109669,0.065408,-0.099375
sfnwmrda0010002_session_1_rest_1.nii.gz,55[?],0.051371,0.126165,-0.153055,0.128542,-0.104978,-0.010821,0.071806,0.030563,0.121587,0.109357,0.092216,0.036904,-0.071801,-0.041264,-0.004501,0.060537,-0.165094,-0.122522,0.082617,-0.006076,0.033798,0.042999,-0.095943,0.130739,-0.037222,0.04179,-0.074267,-0.220615,-0.054109,0.005484,0.067648,0.197388,-0.214572,-0.073909,0.232511,-0.085391,0.026695,-0.129333,0.073688,-0.036386,-0.086094,-0.092688,-0.411634,0.058368,0.091756,-0.133898,-0.345421,-0.204399,-0.095665,0.128046,0.275126,0.040642,0.001833,0.004361,-0.126176,-0.041127,-0.003637,0.156003,-0.029433,0.016204,-0.095179,-0.16773,0.189972,0.064701,0.052202,0.042805,0.046037,-0.037292,-0.110737,0.2003,0.009614,0.00554,0.022193,0.32809,-0.007105,0.107643,0.057787,-0.027304,-0.080181,0.14114,0.091667,0.044072,-0.165691,0.111738,0.17539,0.304986,-0.018963,0.090161,0.180829,-0.560396,-0.122992,0.039686,0.273434,0.036317,0.047902,0.072408,0.044795,-0.078073,0.163427,0.13955,-0.074091,0.166837,0.039493,0.013244,0.02798,-0.023844,-0.154781,0.167772,-0.002312,0.089189,0.153339,-0.092258,0.118364,0.032985,-0.252006,-0.16964,-0.071799,0.032385,-0.122149,-0.143874,0.047973,0.011108,0.026316,-0.590101,-0.087797,0.345122,-0.130393,0.329875,-0.004693,-0.029549,-0.162431,-0.000415,0.051056,0.149915,-0.156507,0.147566,0.112919,-0.033083,0.110428,-0.16156,-0.071144,0.018298,0.106334,0.156449,0.07129,-0.081449,-0.084488,-0.041496,0.170207,-0.064451,0.202683,-0.030636,-0.019055,0.056334,0.007454,-0.033179,-0.076585,0.070423,-0.212402,0.032356,-0.017172,-0.090115,0.078504,-0.059612,-0.037454,0.03155,-0.167714,0.023706,-0.0592,-0.015581,0.269318,-0.219407,-0.099767,0.12585,-0.001269,-0.099751,0.011321,-0.062054,-0.013909,-0.089247,-0.000796,0.003458,-0.021735,-0.190581,-0.02852,0.159259,0.00058,-0.211577,-0.030118,-0.097143
