File,Sub-brick,Mean_1  ,Mean_3  ,Mean_4  ,Mean_6  ,Mean_7  ,Mean_8  ,Mean_9  ,Mean_10  ,Mean_12  ,Mean_13  ,Mean_14  ,Mean_15  ,Mean_16  ,Mean_17  ,Mean_18  ,Mean_19  ,Mean_20  ,Mean_21  ,Mean_22  ,Mean_23  ,Mean_24  ,Mean_26  ,Mean_27  ,Mean_28  ,Mean_29  ,Mean_30  ,Mean_31  ,Mean_32  ,Mean_33  ,Mean_35  ,Mean_36  ,Mean_37  ,Mean_38  ,Mean_39  ,Mean_40  ,Mean_41  ,Mean_42  ,Mean_43  ,Mean_44  ,Mean_45  ,Mean_46  ,Mean_47  ,Mean_48  ,Mean_49  ,Mean_50  ,Mean_51  ,Mean_52  ,Mean_53  ,Mean_54  ,Mean_55  ,Mean_56  ,Mean_57  ,Mean_58  ,Mean_59  ,Mean_60  ,Mean_61  ,Mean_62  ,Mean_63  ,Mean_64  ,Mean_65  ,Mean_66  ,Mean_67  ,Mean_69  ,Mean_70  ,Mean_71  ,Mean_72  ,Mean_73  ,Mean_74  ,Mean_75  ,Mean_76  ,Mean_77  ,Mean_78  ,Mean_79  ,Mean_80  ,Mean_81  ,Mean_83  ,Mean_84  ,Mean_85  ,Mean_86  ,Mean_87  ,Mean_88  ,Mean_89  ,Mean_90  ,Mean_91  ,Mean_92  ,Mean_93  ,Mean_94  ,Mean_96  ,Mean_97  ,Mean_98  ,Mean_99  ,Mean_100  ,Mean_101  ,Mean_102  ,Mean_103  ,Mean_104  ,Mean_105  ,Mean_106  ,Mean_107  ,Mean_108  ,Mean_109  ,Mean_110  ,Mean_111  ,Mean_112  ,Mean_113  ,Mean_114  ,Mean_115  ,Mean_116  ,Mean_117  ,Mean_118  ,Mean_119  ,Mean_120  ,Mean_121  ,Mean_122  ,Mean_123  ,Mean_124  ,Mean_125  ,Mean_127  ,Mean_128  ,Mean_129  ,Mean_130  ,Mean_131  ,Mean_132  ,Mean_133  ,Mean_134  ,Mean_135  ,Mean_136  ,Mean_137  ,Mean_138  ,Mean_139  ,Mean_140  ,Mean_141  ,Mean_142  ,Mean_143  ,Mean_144  ,Mean_145  ,Mean_146  ,Mean_147  ,Mean_148  ,Mean_149  ,Mean_150  ,Mean_151  ,Mean_152  ,Mean_153  ,Mean_154  ,Mean_155  ,Mean_156  ,Mean_157  ,Mean_158  ,Mean_159  ,Mean_160  ,Mean_161  ,Mean_162  ,Mean_163  ,Mean_164  ,Mean_165  ,Mean_166  ,Mean_167  ,Mean_168  ,Mean_169  ,Mean_170  ,Mean_171  ,Mean_172  ,Mean_173  ,Mean_174  ,Mean_175  ,Mean_176  ,Mean_177  ,Mean_178  ,Mean_179  ,Mean_180  ,Mean_181  ,Mean_182  ,Mean_183  ,Mean_184  ,Mean_185  ,Mean_186  ,Mean_187  ,Mean_188  ,Mean_189  ,Mean_190  ,Mean_192  ,Mean_193  ,Mean_194  ,Mean_195  ,Mean_196  ,Mean_197  ,Mean_198  ,Mean_199  ,Mean_200  
sfnwmrda0010005_session_1_rest_1.nii.gz,42[?],-0.404529,0.20614,0.188865,0.085078,-0.042751,0.142787,-0.088818,0.017383,0.080316,0.10252,0.005325,0.0798,0.396239,0.075828,0.01061,-0.084543,-0.21405,-0.041907,0.135244,-0.315665,-0.173809,0.194881,0.184943,0.056347,-0.12428,-0.077804,0.020836,0.037866,0.146437,-0.127089,0.136169,0.046804,0.277783,0.115768,-0.050965,0.06152,0.008564,0.031943,-0.079518,-0.074713,-0.130137,-0.134776,0.357051,0.304398,0.00347,0.132243,0.651332,-0.469482,0.101914,-0.058207,-0.237062,-0.109679,-0.098727,0.105018,-0.17716,0.046889,-0.371775,0.2586,0.021423,0.007917,0.021717,-0.067057,-0.163587,-0.192754,-0.243196,0.06107,0.025055,-0.269285,0.173465,-0.073072,-0.007271,0.286025,-0.237153,-0.065721,0.049768,-0.119436,-0.02123,-0.027841,0.259867,-0.001968,0.036748,0.08816,0.597486,0.124303,0.017626,-0.087653,-0.125738,-0.076219,0.052847,-0.147369,0.575689,-0.081989,-0.085873,-0.050002,-0.152431,-0.024995,-0.104436,-0.016122,0.05084,0.081524,-0.222271,0.153532,0.127185,0.018709,-0.003679,-0.098748,0.150839,0.032562,-0.1453,-0.012056,-0.059306,0.383816,-0.449881,0.036925,0.202737,0.26544,-0.083665,0.16416,0.401568,-0.174007,-0.000785,-0.021448,0.044792,0.875914,-0.017601,0.314695,0.049243,-0.210503,-0.021296,0.194476,-0.295664,-0.138587,-0.080666,0.366051,0.013507,-0.167753,0.1242,0.145561,-0.235411,-0.363554,-0.021942,-0.093973,0.119228,0.032879,-0.068264,0.023359,-0.010109,0.128261,-0.06889,-0.199695,-0.216921,-0.469072,-0.085584,-0.192513,0.094567,0.063905,-0.20125,0.026431,0.16939,-0.357667,0.030843,0.065313,-0.024959,-0.079278,-0.048527,0.058148,0.02196,-0.023513,-0.259274,0.403624,-0.080969,0.146951,-0.021443,-0.26682,-0.036854,-0.098146,-0.31057,-0.14647,-0.043449,0.005399,-0.227223,-0.039491,0.005902,-0.273257,0.064505,-0.081068,-0.067057,0.491155,0.401074,0.058935
sfnwmrda0010005_session_1_rest_1.nii.gz,43[?],-0.366792,-0.162326,0.05447,0.004279,0.105201,0.197454,0.074881,0.073229,0.089404,0.096419,-0.081199,0.115071,0.268221,0.132406,0.019972,-0.072183,-0.072163,0.130249,0.221343,-0.243851,-0.088943,0.36017,0.212748,0.026893,-0.072692,-0.05217,0.113025,0.087295,0.211124,-0.00554,0.198841,0.031548,0.006453,0.142319,-0.152028,-0.132347,0.06707,0.091787,-0.112842,0.084213,-0.123263,-0.185107,0.384318,0.494253,0.000052,0.075968,0.488311,-0.483211,0.128257,-0.072249,-0.214963,-0.039284,-0.101121,0.097771,-0.175728,-0.023119,-0.309885,0.320024,-0.000886,0.049035,0.066636,0.095628,-0.041073,-0.071537,-0.111384,0.050361,0.152648,-0.248734,0.188076,-0.067337,0.103343,0.079527,-0.159502,0.300804,0.063142,-0.11706,-0.070664,0.000768,0.128152,-0.046658,0.186909,0.130372,0.393076,0.115309,0.021197,-0.108412,-0.169141,-0.024378,0.084491,-0.619325,0.436516,0.032217,-0.073861,-0.043752,-0.100898,-0.01808,-0.138633,-0.016098,0.281042,-0.121605,-0.151946,0.120701,0.201452,-0.006232,-0.050088,-0.086128,0.013569,0.018699,0.006934,0.149543,0.0062,0.284523,-0.295695,0.1396,0.098225,0.187953,0.126474,0.288905,0.24365,-0.197397,0.066625,-0.126221,0.092148,0.722652,-0.030979,0.562993,0.080549,-0.231606,0.041908,0.209917,-0.245055,0.048186,-0.045853,0.190374,0.011014,-0.122697,0.090981,0.18988,-0.137094,-0.29881,-0.093374,-0.132954,0.140471,-0.178069,0.18322,0.154546,0.074266,0.212842,-0.105655,-0.088343,-0.124651,-0.28321,-0.06724,-0.037851,-0.049518,0.159154,-0.041108,0.095869,0.050523,-0.444042,0.029019,0.047923,-0.029077,-0.030803,-0.01466,0.092512,0.030432,-0.01289,-0.189964,0.365223,-0.169278,-0.000425,-0.21353,-0.101788,-0.002335,0.055573,-0.121528,-0.153266,-0.05949,0.061894,-0.103465,-0.050852,0.199495,-0.149114,0.125306,-0.013889,0.081504,-0.045337,0.214127,0.082385
sfnwmrda0010005_session_1_rest_1.nii.gz,44[?],-0.157008,-0.588247,-0.062906,-0.065841,0.256385,0.193728,0.223988,0.102913,0.071057,-0.039979,-0.040563,0.158984,0.030455,0.154427,0.017308,-0.043862,0.127501,0.2465,0.244611,-0.149662,0.01777,0.425957,0.075528,-0.058107,0.020186,0.013707,0.144134,0.118727,0.201999,0.065357,0.145172,0.010933,-0.473062,0.103137,-0.180875,-0.256294,0.102381,0.03126,-0.136221,0.253756,0.001634,-0.221468,0.178756,0.625306,-0.001098,-0.086496,0.069165,-0.369074,0.095262,-0.056012,-0.141937,0.053307,-0.142595,0.050861,-0.136998,-0.069965,-0.138007,0.328656,-0.049715,0.06941,0.06082,0.298437,0.129483,0.06797,0.055846,0.03592,0.140088,-0.17067,0.077941,-0.047982,0.158944,-0.211307,-0.01065,0.710148,0.0403,-0.128379,-0.114968,0.049449,-0.119995,-0.128548,0.300993,0.085118,-0.010805,0.105211,0.053048,-0.082073,-0.193803,0.041307,0.006335,-0.988702,0.132987,0.156298,-0.040442,-0.002602,-0.083208,0.010091,-0.102868,0.00984,0.429471,-0.226613,0.025272,0.08281,0.208574,-0.067999,0.003019,-0.110076,-0.178204,-0.110357,0.198769,0.303638,0.10871,0.056385,0.006462,0.190901,-0.144269,-0.042283,0.3409,0.38446,-0.115,-0.173577,0.124715,-0.182698,0.109977,0.247901,-0.040452,0.804997,0.039168,-0.175412,0.131533,0.127173,-0.16445,0.245515,0.019574,-0.254586,-0.009525,0.001505,0.005592,0.212193,-0.003755,-0.221529,-0.208647,-0.110546,0.159859,-0.308151,0.421626,0.233675,0.154247,0.186762,-0.078985,0.086128,-0.058669,-0.021204,-0.01687,0.174841,-0.165185,0.203741,0.154004,0.092483,-0.13917,-0.308118,0.013464,-0.005211,-0.067434,0.056873,0.075617,0.060077,0.060954,-0.007466,-0.085268,0.156403,-0.215815,-0.169203,-0.388954,0.100866,0.095949,0.222693,0.107959,-0.086944,-0.036622,0.092788,0.061681,-0.036968,0.270063,0.016078,0.203607,0.078278,0.228684,-0.586382,-0.11573,0.097881
sfnwmrda0010005_session_1_rest_1.nii.gz,45[?],0.2016,-0.796056,-0.163274,-0.034241,0.313214,0.103328,0.28748,0.086883,0.059966,-0.340299,0.141398,0.204286,-0.332741,0.126621,0.002909,0.005321,0.250719,0.241545,0.176514,-0.123272,0.12736,0.359675,-0.234108,-0.16119,0.119939,0.09688,0.033195,0.127491,0.104553,-0.06847,-0.031183,0.060451,-0.943888,-0.036032,-0.107161,-0.210128,0.108245,-0.156366,-0.197761,0.322991,0.219229,-0.221559,-0.258083,0.664461,0.000252,-0.26011,-0.528758,-0.133679,-0.052625,0.037541,-0.109136,0.144935,-0.21353,-0.067882,-0.060879,-0.069541,0.078487,0.287338,-0.094573,0.060126,-0.005278,0.437791,0.316255,0.147956,0.209084,0.023508,-0.077266,-0.129321,-0.194536,-0.00882,0.155969,-0.544357,0.162539,0.971821,0.002844,-0.127188,-0.110691,0.089708,-0.495548,-0.25226,0.308786,-0.083991,-0.535698,0.121485,0.155007,0.017739,-0.233039,0.101132,-0.190673,-0.98298,-0.382325,0.227543,-0.069866,0.066511,-0.099574,0.054406,0.007932,0.052969,0.42919,-0.159609,0.218771,0.079599,0.162275,-0.243405,0.153812,-0.199904,-0.354431,-0.388201,0.323123,0.384951,0.273561,-0.278996,0.43688,0.15838,-0.415692,-0.376534,0.442584,0.356932,-0.530753,-0.144746,0.123294,-0.166559,0.093467,-0.446086,-0.02701,0.952075,-0.03307,-0.116957,0.195453,-0.139649,-0.072945,0.379549,0.105415,-0.790055,-0.021427,0.212288,-0.072091,0.184059,-0.008067,-0.128464,-0.365832,-0.019781,0.190041,-0.267109,0.523859,0.188529,0.202589,0.047658,0.029922,0.289841,-0.058489,0.188938,0.072725,0.344658,-0.18982,0.133161,0.292027,0.026686,-0.302857,0.068086,-0.095096,-0.045884,-0.149009,0.102754,0.185887,-0.055477,0.118046,-0.000891,0.035796,-0.194403,-0.178818,-0.278042,-0.471395,0.284982,0.233007,0.347608,0.265676,0.052426,0.044925,0.093888,0.224662,0.000709,0.170714,0.160723,0.27078,0.177578,0.301583,-0.864591,-0.488041,0.057105
sfnwmrda0010005_session_1_rest_1.nii.gz,46[?],0.578119,-0.620619,-0.242286,0.093943,0.24909,-0.037236,0.243077,0.024128,0.042305,-0.696547,0.352132,0.225876,-0.742656,0.075412,-0.014552,0.068293,0.197635,0.083563,0.058901,-0.174558,0.195859,0.20298,-0.57882,-0.237052,0.185286,0.160953,-0.170046,0.113325,-0.032532,-0.388354,-0.240788,0.18145,-1.107294,-0.222616,0.03239,-0.004301,0.08167,-0.413722,-0.28997,0.25038,0.426566,-0.189085,-0.726752,0.615067,0.002012,-0.33263,-1.075228,0.118025,-0.256287,0.188961,-0.169581,0.210276,-0.266168,-0.204604,0.027787,-0.034273,0.245682,0.165683,-0.12769,0.031945,-0.0851,0.433985,0.461605,0.13856,0.277313,0.017369,-0.403185,-0.162672,-0.533396,0.04472,0.128785,-0.818114,0.292005,0.914156,-0.020277,-0.090899,-0.057851,0.093387,-0.884249,-0.374048,0.208004,-0.307031,-0.998703,0.165872,0.290735,0.167673,-0.275887,0.136597,-0.420069,-0.558557,-1.010333,0.192198,-0.193894,0.134557,-0.146704,0.097523,0.142791,0.075911,0.289823,0.019808,0.314904,0.109997,0.10004,-0.506944,0.311846,-0.308597,-0.430359,-0.699224,0.327469,0.376365,0.456706,-0.596154,0.877336,0.060267,-0.565185,-0.647281,0.384433,0.151736,-0.771813,-0.124567,0.083789,-0.105845,0.060609,-1.087129,0.011489,0.882463,-0.067821,-0.121301,0.218594,-0.547374,-0.013598,0.396159,0.178654,-1.111476,-0.002182,0.444939,-0.101153,0.129304,-0.202447,-0.019054,-0.504306,0.097227,0.206855,-0.093694,0.393582,0.041638,0.186173,-0.124517,0.180445,0.464932,-0.115867,0.250849,0.166152,0.385767,-0.12554,-0.054738,0.29581,-0.04464,-0.33167,0.533834,-0.295751,-0.036105,-0.231496,0.067776,0.260817,-0.199301,0.169238,0.0216,0.117121,-0.545823,-0.062349,-0.251531,-0.417242,0.401961,0.343877,0.392996,0.263044,0.205449,0.141088,0.074706,0.33329,0.045228,-0.056816,0.196467,0.301895,0.254825,0.25103,-0.756268,-0.732916,-0.037308
sfnwmrda0010005_session_1_rest_1.nii.gz,47[?],0.800834,-0.13308,-0.26911,0.207197,0.125186,-0.136009,0.131582,-0.062625,-0.035878,-0.898869,0.433559,0.192814,-1.032065,0.051993,-0.020303,0.123622,-0.017546,-0.200867,-0.024453,-0.22519,0.162321,0.028351,-0.735026,-0.263911,0.193396,0.178046,-0.294957,0.074276,-0.124746,-0.699501,-0.349592,0.28238,-0.772244,-0.329253,0.149428,0.240705,0.018911,-0.653346,-0.351683,0.099877,0.499118,-0.152781,-0.930563,0.495876,0.001853,-0.269118,-1.272597,0.234481,-0.357427,0.303159,-0.279269,0.232243,-0.256106,-0.233154,0.074261,-0.002111,0.301231,-0.073602,-0.164995,0.008541,-0.10948,0.288276,0.507123,0.071364,0.190072,0.021574,-0.62776,-0.219807,-0.751323,0.092392,0.125171,-0.907413,0.325825,0.491857,-0.014469,-0.0375,-0.004951,0.052115,-1.075905,-0.428083,0.059629,-0.446955,-1.180408,0.21322,0.350404,0.296814,-0.278571,0.138772,-0.550588,0.059224,-1.494721,0.039384,-0.344474,0.165468,-0.227679,0.119756,0.225667,0.041024,0.082222,0.151866,0.256553,0.137045,0.053705,-0.725535,0.353548,-0.352576,-0.341302,-0.815205,0.242077,0.310187,0.55389,-0.705157,1.142753,-0.041429,-0.517608,-0.660617,0.223572,-0.193727,-0.655492,-0.10191,0.08426,-0.060735,0.044481,-1.360596,0.051256,0.520783,-0.037447,-0.189303,0.229348,-0.920738,-0.03488,0.291643,0.20091,-0.977148,0.045443,0.578793,-0.092533,0.120065,-0.462767,0.080903,-0.517148,0.174336,0.165357,0.068439,0.023043,-0.098917,0.083552,-0.217857,0.291672,0.542968,-0.196933,0.156829,0.192557,0.285271,-0.036019,-0.288999,0.156291,-0.055033,-0.174813,0.847785,-0.481456,0.014821,-0.256013,-0.012131,0.260142,-0.27618,0.163232,0.07184,0.088087,-0.717695,0.07671,-0.063863,-0.230873,0.424682,0.361091,0.347612,0.092069,0.286676,0.166646,0.050544,0.34832,0.074521,-0.309159,0.070857,0.293868,0.281144,0.088845,-0.357198,-0.688294,-0.118708
sfnwmrda0010005_session_1_rest_1.nii.gz,48[?],0.765645,0.403255,-0.201053,0.178531,0.034453,-0.113099,0.024354,-0.134066,-0.205934,-0.779141,0.30992,0.097189,-1.042648,0.087148,-0.002486,0.145885,-0.269412,-0.525571,-0.013813,-0.182874,-0.007027,-0.108541,-0.549102,-0.256173,0.152056,0.145739,-0.183996,0.010471,-0.113991,-0.784472,-0.274594,0.24902,-0.017443,-0.244345,0.167141,0.383048,-0.075535,-0.806753,-0.325059,-0.011443,0.376742,-0.142015,-0.689333,0.32984,-0.000139,-0.143775,-0.941295,0.124753,-0.222104,0.275026,-0.331407,0.208322,-0.186349,-0.054573,0.022592,-0.001618,0.252053,-0.411678,-0.222961,0.009271,-0.043366,0.08097,0.429198,0.011153,-0.071494,0.038753,-0.580192,-0.210649,-0.702108,0.108475,0.170583,-0.743873,0.258973,-0.156878,0.012919,-0.022461,-0.009416,-0.016193,-0.904861,-0.379017,-0.058745,-0.405004,-0.949557,0.235054,0.23716,0.330214,-0.215004,0.111685,-0.503477,0.543087,-1.564519,-0.178657,-0.400834,0.140154,-0.340665,0.110967,0.210726,-0.05164,-0.109422,0.110129,0.086105,0.125411,0.032619,-0.754663,0.216175,-0.286402,-0.082658,-0.558224,0.142601,0.233301,0.475803,-0.477258,1.087141,-0.080201,-0.333061,-0.344063,0.075162,-0.549424,-0.188726,-0.069952,0.181278,-0.079318,0.069602,-1.106627,0.059321,-0.071801,0.01464,-0.259238,0.26048,-1.065169,-0.154656,0.116647,0.156212,-0.386659,0.094336,0.51688,-0.095473,0.215842,-0.587198,0.130961,-0.31926,0.170575,0.047358,0.093728,-0.474817,-0.12281,-0.090644,-0.169061,0.298621,0.479902,-0.276163,-0.014167,0.100599,0.11295,0.009363,-0.466505,-0.054544,0.022208,0.115469,0.841591,-0.509824,0.053715,-0.201111,-0.061961,0.182148,-0.222547,0.073643,0.144193,-0.081443,-0.614561,0.164283,0.233555,0.040259,0.35393,0.264244,0.226223,-0.167885,0.244649,0.067381,0.033317,0.263027,0.075587,-0.480294,-0.185179,0.266693,0.244339,-0.107152,0.08873,-0.309137,-0.105056
sfnwmrda0010005_session_1_rest_1.nii.gz,49[?],0.508841,0.71677,-0.026841,-0.013502,0.024529,0.02551,-0.030064,-0.154088,-0.419869,-0.351785,0.055219,-0.02427,-0.749609,0.156771,0.037278,0.12361,-0.41268,-0.778518,0.076504,-0.032524,-0.271556,-0.182255,-0.077684,-0.247004,0.09124,0.087419,0.154391,-0.066428,-0.015683,-0.587939,-0.052759,0.051562,0.808091,0.026288,0.082551,0.367367,-0.176645,-0.855377,-0.216544,-0.011525,0.117155,-0.161951,-0.102508,0.155928,-0.001005,-0.078003,-0.184405,-0.159459,0.125661,0.084835,-0.262116,0.151243,-0.111291,0.297251,-0.135657,-0.024827,0.161904,-0.740064,-0.29406,0.034779,0.082134,-0.085957,0.26213,0.007868,-0.432832,0.066152,-0.269528,-0.091242,-0.403439,0.079759,0.248023,-0.383753,0.136125,-0.761938,0.044328,-0.090296,-0.085137,-0.078951,-0.401547,-0.255189,-0.102037,-0.205173,-0.370229,0.227945,-0.031199,0.246131,-0.114241,0.069996,-0.319299,0.699738,-1.140765,-0.364388,-0.30021,0.072013,-0.460745,0.076775,0.117696,-0.15172,-0.231628,-0.076726,-0.083144,0.078052,0.032309,-0.560994,-0.041847,-0.143988,0.268236,0.027897,0.084142,0.169754,0.233833,0.030583,0.718239,-0.030574,-0.156134,0.165745,0.023557,-0.760061,0.399043,-0.041848,0.33978,-0.161225,0.129888,-0.451759,0.023963,-0.683451,0.013689,-0.264158,0.304067,-0.911843,-0.335408,-0.05023,0.067631,0.384131,0.114616,0.274232,-0.14835,0.393158,-0.470857,0.115727,0.071564,0.103902,-0.103055,-0.01113,-0.903393,-0.0081,-0.27819,-0.012217,0.204599,0.294415,-0.348603,-0.155648,-0.084275,-0.026979,-0.004841,-0.52141,-0.224956,0.151196,0.401188,0.546883,-0.321183,0.029119,-0.108949,-0.036135,0.062764,-0.060937,-0.067672,0.21095,-0.337364,-0.304019,0.164136,0.524489,0.320521,0.220081,0.103931,0.066523,-0.402511,0.104568,-0.120127,0.026733,0.111228,0.052639,-0.515447,-0.467516,0.24582,0.159951,-0.232993,0.350609,0.264927,0.03194
sfnwmrda0010005_session_1_rest_1.nii.gz,50[?],0.187379,0.710814,0.201824,-0.242856,0.067903,0.177201,-0.036597,-0.112274,-0.563143,0.168172,-0.159703,-0.101635,-0.309476,0.194017,0.080939,0.070744,-0.392571,-0.878475,0.168227,0.139944,-0.515887,-0.180314,0.413485,-0.256095,0.0419,0.036179,0.515372,-0.13055,0.092295,-0.272771,0.175485,-0.206434,1.278788,0.337978,-0.027166,0.263009,-0.241432,-0.82702,-0.103497,0.068577,-0.129915,-0.191294,0.485661,0.043363,0.002354,-0.136054,0.615028,-0.441416,0.485861,-0.160379,-0.130363,0.084527,-0.092054,0.64537,-0.334473,-0.034589,0.10047,-0.907963,-0.344957,0.067015,0.192157,-0.154255,0.088056,0.063052,-0.742362,0.093314,0.107284,0.093178,-0.044103,0.018856,0.31005,-0.000169,0.023131,-1.068888,0.070737,-0.223131,-0.183931,-0.110174,0.179035,-0.131116,-0.073614,0.017768,0.295218,0.220832,-0.301876,0.100897,-0.043468,0.032521,-0.134698,0.582412,-0.43892,-0.429685,-0.113681,0.000325,-0.541203,0.035082,0.016421,-0.188411,-0.275107,-0.232237,-0.148213,0.038677,0.055032,-0.265277,-0.267722,-0.009349,0.573326,0.650965,0.065087,0.113871,-0.041736,0.565875,0.225966,0.073132,-0.09697,0.584388,0.06489,-0.743517,0.780708,-0.032833,0.443181,-0.257187,0.188473,0.239092,-0.029958,-1.054381,-0.069075,-0.19591,0.309097,-0.576272,-0.497266,-0.144069,-0.013495,0.935993,0.097327,-0.004705,-0.237708,0.536607,-0.205526,0.0714,0.508576,0.038577,-0.196281,-0.110592,-1.085796,0.159321,-0.403227,0.145406,0.085718,0.075618,-0.41325,-0.205488,-0.259189,-0.067748,-0.030976,-0.472945,-0.273654,0.25805,0.537275,0.179932,-0.005098,-0.059293,-0.058091,0.045272,-0.045964,0.111445,-0.180826,0.235796,-0.556063,0.020082,0.10726,0.684191,0.524649,0.077719,-0.024058,-0.078439,-0.536568,-0.042494,-0.281059,0.027017,-0.043341,0.023488,-0.43015,-0.663846,0.241559,0.067493,-0.223492,0.343706,0.753335,0.239234
sfnwmrda0010005_session_1_rest_1.nii.gz,51[?],-0.024057,0.505914,0.386377,-0.324156,0.102882,0.218978,-0.037146,-0.033351,-0.540899,0.499939,-0.199696,-0.077641,0.024022,0.146104,0.103916,0.020047,-0.282111,-0.819934,0.184264,0.217797,-0.614934,-0.091152,0.619325,-0.272321,0.017887,0.013739,0.640702,-0.152763,0.13485,-0.090679,0.263901,-0.352957,1.166481,0.500747,-0.066588,0.198907,-0.233353,-0.766904,-0.073756,0.130746,-0.218945,-0.203461,0.718554,0.072539,0.009397,-0.268605,1.009082,-0.537642,0.619753,-0.290023,-0.083499,0.033734,-0.140526,0.785574,-0.462476,-0.002473,0.095177,-0.830726,-0.341384,0.08366,0.229222,-0.132097,-0.007515,0.133096,-0.85599,0.105813,0.308814,0.244897,0.144225,-0.040269,0.314952,0.211549,-0.034567,-0.99239,0.09864,-0.339278,-0.232085,-0.105806,0.502883,-0.070873,-0.004556,0.122952,0.716142,0.251333,-0.386796,-0.006294,-0.047669,0.014125,-0.080247,0.397566,0.140302,-0.353589,-0.005514,-0.036384,-0.542335,0.005071,-0.029373,-0.124049,-0.258632,-0.181458,-0.090161,0.055521,0.115535,-0.060664,-0.316969,0.05608,0.700692,0.943965,0.048841,0.056589,-0.183004,0.824986,-0.121846,0.159763,-0.145792,0.669312,0.127745,-0.551243,0.747167,-0.029698,0.388264,-0.30741,0.203922,0.58367,-0.059567,-1.040934,-0.174028,-0.117895,0.232019,-0.276569,-0.566739,-0.146203,-0.041788,0.997529,0.061656,-0.134119,-0.304413,0.519086,-0.010538,0.064909,0.782668,0.032286,-0.163325,-0.068827,-0.975504,0.259259,-0.420578,0.206283,0.037254,-0.060433,-0.451732,-0.177385,-0.315011,-0.02141,-0.009624,-0.40996,-0.200534,0.286022,0.46601,-0.015569,0.248946,-0.154251,-0.101211,0.124031,-0.102034,0.194955,-0.191302,0.199334,-0.621874,0.172423,0.065916,0.652895,0.581283,-0.012588,-0.041865,-0.156985,-0.571857,-0.101198,-0.308629,0.026809,-0.135535,0.006758,-0.289325,-0.724468,0.245208,0.010352,-0.098688,0.147762,0.891557,0.422161
sfnwmrda0010005_session_1_rest_1.nii.gz,52[?],-0.047766,0.31324,0.441308,-0.169845,0.103053,0.118184,-0.063162,0.036266,-0.369211,0.49108,-0.068336,0.042804,0.06733,0.030995,0.092897,0.000471,-0.21021,-0.671325,0.115351,0.158834,-0.524743,0.076594,0.42187,-0.26828,0.012377,0.018535,0.435572,-0.118327,0.106437,-0.168058,0.169194,-0.28636,0.602334,0.425571,-0.005563,0.247712,-0.153361,-0.706244,-0.146066,0.111026,-0.110473,-0.189063,0.491565,0.272316,0.014768,-0.354308,0.790385,-0.393063,0.446771,-0.202506,-0.217207,0.014941,-0.204422,0.647991,-0.438392,0.056359,0.122641,-0.573907,-0.279136,0.07517,0.202388,-0.062529,0.009842,0.164631,-0.737863,0.094402,0.236155,0.294637,0.058675,-0.06538,0.259257,0.155802,-0.038609,-0.666443,0.137515,-0.353437,-0.195562,-0.0825,0.386493,-0.078677,0.076573,0.07638,0.689124,0.326934,-0.216666,-0.009965,-0.102504,0.018928,-0.177457,0.300698,0.275522,-0.199031,-0.09226,-0.02873,-0.464223,-0.004437,-0.014081,0.011041,-0.205412,0.075177,0.015254,0.135696,0.21983,-0.066581,-0.15917,0.063576,0.603447,0.730579,0.017552,0.015049,-0.113516,0.66557,-0.162579,0.170535,-0.194287,0.406181,0.150024,-0.340737,0.362798,0.011235,0.188884,-0.291774,0.164684,0.434766,-0.044666,-0.719584,-0.193098,-0.110479,0.097211,-0.171151,-0.52625,-0.089373,-0.011558,0.604157,0.041835,-0.028462,-0.294873,0.318364,-0.043341,0.135835,0.750242,0.08466,-0.020874,0.106056,-0.693161,0.244993,-0.350471,0.162206,0.098236,-0.046957,-0.431398,-0.131118,-0.228134,0.041801,0.064281,-0.414908,-0.081635,0.237773,0.26245,0.047203,0.286922,-0.189262,-0.216445,0.164099,-0.089429,0.163518,-0.088494,0.118131,-0.514094,0.110298,0.087386,0.47946,0.461904,-0.014581,0.053876,-0.143226,-0.558696,-0.040889,-0.197902,0.019319,-0.133133,0.008919,-0.164891,-0.682686,0.245751,0.009316,0.045237,-0.084802,0.611691,0.516211
