File,Sub-brick,Mean_1  ,Mean_3  ,Mean_4  ,Mean_6  ,Mean_7  ,Mean_8  ,Mean_9  ,Mean_10  ,Mean_12  ,Mean_13  ,Mean_14  ,Mean_15  ,Mean_16  ,Mean_17  ,Mean_18  ,Mean_19  ,Mean_20  ,Mean_21  ,Mean_22  ,Mean_23  ,Mean_24  ,Mean_26  ,Mean_27  ,Mean_28  ,Mean_29  ,Mean_30  ,Mean_31  ,Mean_32  ,Mean_33  ,Mean_35  ,Mean_36  ,Mean_37  ,Mean_38  ,Mean_39  ,Mean_40  ,Mean_41  ,Mean_42  ,Mean_43  ,Mean_44  ,Mean_45  ,Mean_46  ,Mean_47  ,Mean_48  ,Mean_49  ,Mean_50  ,Mean_51  ,Mean_52  ,Mean_53  ,Mean_54  ,Mean_55  ,Mean_56  ,Mean_57  ,Mean_58  ,Mean_59  ,Mean_60  ,Mean_61  ,Mean_62  ,Mean_63  ,Mean_64  ,Mean_65  ,Mean_66  ,Mean_67  ,Mean_69  ,Mean_70  ,Mean_71  ,Mean_72  ,Mean_73  ,Mean_74  ,Mean_75  ,Mean_76  ,Mean_77  ,Mean_78  ,Mean_79  ,Mean_80  ,Mean_81  ,Mean_83  ,Mean_84  ,Mean_85  ,Mean_86  ,Mean_87  ,Mean_88  ,Mean_89  ,Mean_90  ,Mean_91  ,Mean_92  ,Mean_93  ,Mean_94  ,Mean_96  ,Mean_97  ,Mean_98  ,Mean_99  ,Mean_100  ,Mean_101  ,Mean_102  ,Mean_103  ,Mean_104  ,Mean_105  ,Mean_106  ,Mean_107  ,Mean_108  ,Mean_109  ,Mean_110  ,Mean_111  ,Mean_112  ,Mean_113  ,Mean_114  ,Mean_115  ,Mean_116  ,Mean_117  ,Mean_118  ,Mean_119  ,Mean_120  ,Mean_121  ,Mean_122  ,Mean_123  ,Mean_124  ,Mean_125  ,Mean_127  ,Mean_128  ,Mean_129  ,Mean_130  ,Mean_131  ,Mean_132  ,Mean_133  ,Mean_134  ,Mean_135  ,Mean_136  ,Mean_137  ,Mean_138  ,Mean_139  ,Mean_140  ,Mean_141  ,Mean_142  ,Mean_143  ,Mean_144  ,Mean_145  ,Mean_146  ,Mean_147  ,Mean_148  ,Mean_149  ,Mean_150  ,Mean_151  ,Mean_152  ,Mean_153  ,Mean_154  ,Mean_155  ,Mean_156  ,Mean_157  ,Mean_158  ,Mean_159  ,Mean_160  ,Mean_161  ,Mean_162  ,Mean_163  ,Mean_164  ,Mean_165  ,Mean_166  ,Mean_167  ,Mean_168  ,Mean_169  ,Mean_170  ,Mean_171  ,Mean_172  ,Mean_173  ,Mean_174  ,Mean_175  ,Mean_176  ,Mean_177  ,Mean_178  ,Mean_179  ,Mean_180  ,Mean_181  ,Mean_182  ,Mean_183  ,Mean_184  ,Mean_185  ,Mean_186  ,Mean_187  ,Mean_188  ,Mean_189  ,Mean_190  ,Mean_192  ,Mean_193  ,Mean_194  ,Mean_195  ,Mean_196  ,Mean_197  ,Mean_198  ,Mean_199  ,Mean_200  
sfnwmrda1023964_session_1_rest_1.nii.gz,37[?],-0.027647,-0.134477,0.104239,-0.033086,0.036573,0.002384,-0.061017,0.149521,-0.097782,0.165182,-0.131254,0.023316,-0.097538,-0.038636,0.081093,-0.070965,0.172587,-0.024113,-0.002462,0.165213,0.03117,-0.082178,0.144592,0.042502,0.021952,0.001579,0.01976,0.235327,-0.232362,0.027176,-0.086174,0.142882,0.01576,0.019814,-0.032768,-0.075741,0.090827,0.111068,-0.081493,0.037,-0.153834,-0.05205,-0.127604,0.001644,-0.123131,0.249821,-0.090123,0.07389,-0.049824,-0.034362,-0.207299,-0.026002,-0.029628,0.25036,-0.053187,-0.00334,0.213146,0.033502,-0.01685,-0.023421,0.055947,-0.235977,-0.13633,0.116661,0.037286,-0.001449,0.021865,0.15245,-0.071732,-0.072694,-0.017476,0.090957,0.037694,0.157447,-0.027404,0.064835,0.089279,-0.198786,-0.013922,0.115849,-0.086104,0.097387,-0.247506,-0.001761,-0.029601,0.107216,0.199991,-0.042469,0.002605,0.20055,-0.362899,-0.121575,-0.014713,0.008391,-0.039244,-0.141991,-0.007987,0.13492,0.323131,-0.079919,0.053422,-0.047067,-0.081365,0.021112,-0.154235,0.377767,0.180612,-0.135605,0.231876,-0.165153,0.029639,0.230807,-0.088739,-0.125121,0.076918,0.117919,-0.072444,-0.020954,-0.067548,0.241195,-0.074749,-0.018179,-0.026353,-0.340237,0.071857,-0.109023,0.171501,0.070026,0.130724,0.022332,0.001694,0.110371,0.249607,-0.14428,0.116886,0.023207,0.11361,-0.159624,0.029168,0.224344,0.163381,-0.067359,-0.156722,-0.133194,0.032148,0.326435,0.03041,0.266866,-0.077216,-0.12753,0.06883,0.14255,-0.038853,0.032447,-0.025972,0.04089,0.142565,-0.138616,0.159888,-0.159297,0.032645,-0.004092,0.171123,0.16734,-0.082596,0.076978,-0.026787,-0.032555,0.114353,0.183203,-0.233151,0.042174,-0.002199,-0.073039,-0.121857,-0.036875,0.09223,0.102951,-0.035769,0.07344,0.059519,-0.07258,0.237473,0.165985,0.119983,-0.135058,-0.118269,-0.407736,-0.084508,0.187879
sfnwmrda1023964_session_1_rest_1.nii.gz,38[?],-0.066122,-0.064063,-0.008321,-0.028766,0.030571,0.081217,-0.057864,0.184925,-0.200415,0.231754,-0.237161,0.024298,-0.044317,0.022194,0.089671,-0.065179,0.115218,-0.000448,-0.022667,0.180039,0.032497,-0.015201,0.243994,0.078177,-0.02669,0.007441,0.068655,0.257082,-0.213451,0.000541,-0.052913,0.238774,0.048409,0.058662,-0.139433,-0.0461,0.083542,0.114177,-0.067587,0.082429,-0.265636,-0.108004,0.023704,-0.066577,-0.060372,0.29798,-0.063847,0.076127,-0.071151,-0.011135,-0.076467,-0.038089,-0.044722,0.249274,-0.041264,-0.001759,0.22383,-0.087847,-0.025465,-0.04969,0.052971,-0.264495,-0.06434,0.096249,0.049469,0.004845,0.109295,0.181698,-0.022982,0.060034,-0.035965,0.06328,0.035551,-0.005155,-0.047946,0.077048,0.091907,-0.221805,0.109063,0.187387,-0.055955,0.144565,-0.261563,0.008141,-0.089723,0.012395,0.205229,0.013573,0.019407,0.276482,-0.258769,-0.191974,-0.015653,0.051392,-0.007313,-0.141002,0.049254,0.16077,0.264841,-0.099842,0.080645,-0.04208,-0.06045,0.058914,-0.224177,0.413464,0.1716,-0.033933,0.160654,-0.204677,0.118278,0.309296,-0.074959,-0.178769,0.163459,0.205175,-0.136417,-0.089151,0.000084,0.273367,-0.168559,0.005685,-0.03515,-0.313527,0.042515,-0.320367,0.237508,0.108381,0.111254,0.076603,-0.008365,0.198434,0.165809,-0.141202,0.105336,0.004969,0.146688,-0.288441,0.171012,0.242806,0.259716,-0.012522,-0.187087,-0.100185,-0.073672,0.383094,0.037082,0.325233,-0.131714,-0.157466,0.142368,0.15513,-0.028869,0.033762,-0.000729,0.037095,0.195328,-0.16133,0.23986,-0.198107,0.003173,-0.02567,0.244207,0.190778,-0.164446,0.120291,-0.017209,-0.037403,0.177167,0.154739,-0.071872,0.071158,0.034888,-0.048271,-0.195773,-0.007874,0.158164,0.123028,-0.065053,0.065769,0.031271,-0.064502,0.269391,0.155216,0.19376,-0.139406,-0.063425,-0.476992,-0.085583,0.159514
sfnwmrda1023964_session_1_rest_1.nii.gz,39[?],-0.105351,0.057125,-0.114247,-0.026525,0.058345,0.140807,-0.069998,0.141197,-0.272946,0.248773,-0.231135,-0.054093,-0.038984,0.014924,0.073186,-0.017959,-0.01301,-0.013552,-0.070468,0.169703,0.029571,0.003484,0.255169,0.097522,-0.061526,-0.002826,0.119845,0.217269,-0.089339,0.053899,-0.102217,0.305424,0.053749,0.059145,-0.100877,0.029278,0.064041,0.081493,-0.018598,0.137401,-0.260081,-0.143959,0.090539,-0.173614,-0.010674,0.286629,-0.082433,0.059915,-0.048352,0.040525,0.031093,-0.047227,-0.025424,0.242768,0.004844,0.030817,0.172682,-0.249914,-0.04922,-0.084692,0.061447,-0.109876,0.017676,-0.010429,0.044446,-0.006131,0.158872,0.182669,-0.050203,0.146121,-0.085861,-0.010934,0.024373,-0.203446,-0.081459,0.089778,0.089427,-0.254695,0.189091,0.202821,-0.017059,0.204293,-0.347131,-0.014755,-0.142571,-0.053998,0.231377,0.060021,0.015487,0.415223,-0.231066,-0.264682,-0.044486,0.064104,-0.024227,-0.135758,0.089686,0.165574,0.192088,-0.089221,0.031605,-0.12857,-0.167487,0.034001,-0.198094,0.43165,0.200961,0.061399,0.121908,-0.212943,0.18083,0.354133,-0.091303,-0.230427,0.204757,0.215138,-0.085627,-0.258269,0.018796,0.334585,-0.213869,-0.006402,-0.049328,-0.319769,-0.009363,-0.452723,0.273775,0.16623,0.061463,0.06136,-0.035972,0.169179,0.044367,-0.13777,0.076008,0.03024,0.132099,-0.370143,0.214721,0.216048,0.339114,0.023938,-0.243029,-0.075274,-0.185616,0.379806,0.004825,0.271768,-0.163928,-0.163486,0.216866,0.152117,-0.04126,0.00873,-0.00435,-0.004948,0.153383,-0.162608,0.148817,-0.182504,-0.013012,-0.090798,0.246008,0.201789,-0.170144,0.117378,-0.010957,-0.041539,0.161904,0.041828,0.111011,0.081958,0.127817,0.017381,-0.232169,0.035404,0.116569,0.082703,-0.129468,0.024554,-0.025445,-0.040643,0.152308,0.119498,0.192638,-0.133741,-0.056865,-0.517736,-0.050786,0.107244
sfnwmrda1023964_session_1_rest_1.nii.gz,40[?],-0.129532,0.188141,-0.159891,-0.014357,0.102673,0.152418,-0.075627,0.039013,-0.299139,0.213373,-0.111914,-0.186575,-0.082468,-0.0599,0.044361,0.063672,-0.15836,-0.04811,-0.119251,0.135061,0.012741,-0.035584,0.210083,0.082465,-0.088929,-0.010594,0.139034,0.143862,0.081797,0.149816,-0.214063,0.303704,0.065344,0.03445,0.058765,0.103008,0.035864,0.032783,0.031385,0.173403,-0.165974,-0.138556,0.078397,-0.298999,0.003572,0.250953,-0.122713,0.026556,0.008794,0.096926,0.0785,-0.068146,0.014164,0.260788,0.046195,0.063156,0.068475,-0.374075,-0.07759,-0.104957,0.077049,0.11484,0.07527,-0.145257,0.020213,-0.028601,0.172304,0.155399,-0.133957,0.146446,-0.140487,-0.098644,0.002343,-0.38467,-0.104722,0.10244,0.076118,-0.312913,0.206079,0.169679,0.014979,0.244521,-0.47887,-0.056339,-0.157036,-0.09662,0.248776,0.079428,0.005451,0.572836,-0.281762,-0.313457,-0.084039,0.042476,-0.059517,-0.135642,0.091187,0.116261,0.130701,-0.049385,-0.06629,-0.264121,-0.343671,-0.038493,-0.1035,0.425855,0.251176,0.118434,0.132168,-0.206057,0.210028,0.341491,-0.124712,-0.263931,0.183711,0.168654,0.032809,-0.437175,0.00082,0.367276,-0.206541,-0.035044,-0.061232,-0.354565,-0.053485,-0.467084,0.274816,0.204919,0.04555,-0.017517,-0.060361,0.068867,-0.067476,-0.149751,0.059026,0.098912,0.087111,-0.36375,0.140104,0.149963,0.392835,0.033877,-0.267317,-0.071372,-0.261023,0.342178,-0.03854,0.157736,-0.163067,-0.144779,0.245488,0.125022,-0.097764,-0.025279,-0.033998,-0.070793,0.036698,-0.149113,-0.03572,-0.10517,-0.00779,-0.149025,0.196812,0.180834,-0.099978,0.088177,-0.026158,-0.032283,0.083646,-0.077906,0.225885,0.087528,0.250658,0.082117,-0.222257,0.069032,-0.011225,-0.00405,-0.20399,-0.019087,-0.09746,-0.003974,-0.054814,0.074472,0.135398,-0.111292,-0.107009,-0.527684,0.004047,0.063316
sfnwmrda1023964_session_1_rest_1.nii.gz,41[?],-0.121916,0.276667,-0.130511,0.001206,0.137925,0.116221,-0.053401,-0.066808,-0.280746,0.144052,0.0418,-0.297332,-0.145766,-0.149578,0.014316,0.134417,-0.248232,-0.067758,-0.132306,0.072782,-0.015215,-0.098127,0.161956,0.033711,-0.111949,-0.001743,0.100824,0.088796,0.206638,0.220517,-0.314208,0.210653,0.087359,0.007614,0.246347,0.140644,-0.006999,0.00585,0.046788,0.160901,-0.064762,-0.096184,0.030553,-0.392248,-0.008781,0.221834,-0.146007,-0.009591,0.06435,0.11845,0.060425,-0.115116,0.042663,0.30191,0.049538,0.066575,-0.05213,-0.400826,-0.0972,-0.093708,0.08775,0.250639,0.100335,-0.21933,-0.011847,-0.048437,0.162095,0.101426,-0.211268,0.073035,-0.166787,-0.161426,-0.021117,-0.489447,-0.094761,0.102351,0.048532,-0.360748,0.176006,0.117483,0.033121,0.229249,-0.573587,-0.086838,-0.126542,-0.142728,0.221268,0.062073,0.002139,0.64794,-0.352165,-0.322513,-0.114526,0.000753,-0.073441,-0.136417,0.060362,0.015842,0.079082,0.0085,-0.140114,-0.352102,-0.467573,-0.108525,-0.006339,0.39204,0.263753,0.130831,0.177931,-0.188435,0.205093,0.279434,-0.131916,-0.259914,0.113816,0.123238,0.116236,-0.517869,-0.014554,0.331051,-0.165009,-0.045086,-0.058418,-0.382073,-0.067578,-0.392882,0.245071,0.188484,0.102908,-0.113907,-0.061848,-0.020687,-0.12859,-0.186511,0.071864,0.175736,0.038799,-0.263981,-0.000891,0.061441,0.398573,0.0299,-0.22268,-0.081547,-0.264432,0.311275,-0.064848,0.074279,-0.140145,-0.098967,0.21077,0.07628,-0.180175,-0.044038,-0.056281,-0.118487,-0.095254,-0.13411,-0.169615,0.01633,-0.000549,-0.159243,0.143615,0.116136,-0.002366,0.066841,-0.054005,0.001106,-0.004799,-0.114175,0.22097,0.098431,0.329367,0.107487,-0.187303,0.072224,-0.132552,-0.092803,-0.245531,-0.034651,-0.158194,0.035439,-0.233058,0.036199,0.076997,-0.069581,-0.176772,-0.506451,0.048944,0.054572
sfnwmrda1023964_session_1_rest_1.nii.gz,42[?],-0.063448,0.291492,-0.056471,-0.007281,0.154259,0.064922,-0.004524,-0.118077,-0.244496,0.075608,0.12577,-0.316339,-0.189464,-0.183415,-0.010807,0.145748,-0.246044,-0.05127,-0.091766,-0.019977,-0.04179,-0.134519,0.144934,-0.039414,-0.123066,0.022714,0.013698,0.098047,0.223028,0.216249,-0.331909,0.0322,0.098532,0.000717,0.351912,0.145953,-0.060748,0.016117,0.013299,0.098647,-0.028376,-0.049294,-0.004476,-0.405686,-0.019938,0.207757,-0.119075,-0.037479,0.084119,0.073248,-0.005702,-0.182805,0.031591,0.341321,0.013116,0.035442,-0.145327,-0.336938,-0.111848,-0.052722,0.08846,0.209747,0.113554,-0.174006,-0.035391,-0.054569,0.142045,0.031355,-0.219987,-0.030622,-0.151026,-0.179663,-0.034648,-0.485186,-0.047084,0.076098,-0.000048,-0.345141,0.135618,0.080076,0.043292,0.151824,-0.545515,-0.077263,-0.081504,-0.211092,0.140586,0.002833,0.005132,0.562742,-0.364725,-0.301004,-0.129973,-0.036627,-0.057275,-0.124444,0.024379,-0.090406,0.024304,0.066103,-0.127402,-0.319556,-0.447366,-0.127912,0.035853,0.341788,0.191016,0.121507,0.234205,-0.151396,0.158863,0.21019,-0.078869,-0.207194,0.027479,0.128462,0.08595,-0.452002,0.006215,0.240652,-0.114434,-0.026237,-0.034752,-0.362134,-0.055321,-0.309599,0.199921,0.110688,0.212148,-0.173861,-0.042235,-0.052654,-0.127684,-0.236685,0.111723,0.210854,-0.006757,-0.114705,-0.117734,-0.028751,0.340079,0.031085,-0.125125,-0.088662,-0.194481,0.318686,-0.05643,0.090137,-0.11917,-0.026747,0.139732,0.012933,-0.239461,-0.038274,-0.040023,-0.114616,-0.181675,-0.124071,-0.14774,0.14187,-0.019773,-0.12769,0.121842,0.020696,0.063889,0.070066,-0.060787,0.055439,-0.054858,-0.026475,0.106763,0.115385,0.306968,0.088383,-0.166938,0.05001,-0.160063,-0.145871,-0.222283,-0.015092,-0.184577,0.06397,-0.292258,0.006627,0.067353,-0.016968,-0.209176,-0.460953,0.065214,0.082269
sfnwmrda1023964_session_1_rest_1.nii.gz,43[?],0.05361,0.24268,0.01193,-0.065224,0.162174,0.042128,0.042628,-0.088365,-0.230168,0.045032,0.085624,-0.235577,-0.18949,-0.121993,-0.027566,0.087103,-0.181327,-0.0164,-0.01769,-0.132106,-0.05738,-0.118483,0.159437,-0.128426,-0.109094,0.048122,-0.076008,0.180077,0.145361,0.137987,-0.257257,-0.187903,0.081677,0.023224,0.314215,0.153705,-0.101628,0.032845,-0.054084,0.02231,-0.070254,-0.038058,-0.002692,-0.333135,-0.010286,0.199305,-0.036169,-0.060135,0.064275,-0.033885,-0.0943,-0.242475,-0.023468,0.355661,-0.034411,-0.012357,-0.18358,-0.25122,-0.144525,-0.002132,0.087849,0.038068,0.140718,-0.027219,-0.041944,-0.04773,0.124609,-0.030432,-0.14468,-0.122025,-0.11032,-0.162393,-0.03662,-0.389859,0.018046,0.026138,-0.075499,-0.249377,0.11672,0.077397,0.055276,0.051601,-0.374039,-0.021095,-0.071082,-0.287113,0.037339,-0.094338,0.004304,0.337036,-0.279935,-0.276545,-0.140567,-0.049863,-0.041657,-0.092767,0.00764,-0.146553,-0.032404,0.101913,-0.028492,-0.180437,-0.291479,-0.087396,0.011758,0.300988,0.046379,0.126329,0.282268,-0.090414,0.064903,0.185849,0.022377,-0.117454,-0.043361,0.18826,-0.048776,-0.285964,0.065374,0.154642,-0.070575,-0.00943,0.001942,-0.28416,-0.042394,-0.291782,0.159144,0.002326,0.300799,-0.172421,-0.027639,-0.047367,-0.086313,-0.26871,0.161115,0.174995,-0.071092,0.009946,-0.143041,-0.101042,0.233037,0.044597,-0.032252,-0.082561,-0.093275,0.366311,-0.012678,0.205175,-0.118431,0.060164,0.08428,-0.059631,-0.23459,-0.022962,0.012321,-0.067148,-0.194158,-0.114154,0.017473,0.223278,-0.074727,-0.10183,0.130898,-0.065726,0.073245,0.086131,-0.015627,0.111912,-0.054984,0.14482,-0.055577,0.130259,0.200641,0.05376,-0.188502,0.03374,-0.084733,-0.159688,-0.140729,0.018514,-0.17286,0.070368,-0.235621,-0.029447,0.110531,0.028262,-0.171724,-0.410309,0.05973,0.120609
sfnwmrda1023964_session_1_rest_1.nii.gz,44[?],0.20563,0.173121,0.040878,-0.165412,0.174119,0.069883,0.051512,-0.000236,-0.261656,0.072982,-0.045083,-0.118731,-0.152023,0.012651,-0.032849,-0.001812,-0.12788,-0.007214,0.040891,-0.231003,-0.064609,-0.065563,0.188307,-0.222007,-0.065509,0.05786,-0.109905,0.293294,0.052185,0.033622,-0.152003,-0.373632,0.047883,0.065941,0.155217,0.194665,-0.099913,0.00069,-0.122378,-0.018364,-0.144612,-0.080379,0.024883,-0.221877,0.01354,0.187712,0.071596,-0.087321,0.036282,-0.150968,-0.180497,-0.259992,-0.094808,0.341431,-0.059253,-0.052747,-0.167436,-0.218794,-0.214076,0.031396,0.099072,-0.123536,0.183287,0.130824,-0.036898,-0.039454,0.121371,-0.054316,-0.029464,-0.179201,-0.080347,-0.136786,-0.037427,-0.265863,0.066896,-0.023597,-0.168433,-0.11829,0.12916,0.106929,0.06859,-0.004986,-0.131625,0.054923,-0.124224,-0.325775,-0.039597,-0.206909,-0.005575,0.090723,-0.128887,-0.273339,-0.159762,-0.036097,-0.065083,-0.054201,0.012507,-0.131128,-0.067085,0.099323,0.087736,-0.030733,-0.103239,-0.024656,-0.042171,0.291444,-0.092058,0.168933,0.312586,-0.021853,-0.059817,0.232068,0.113707,-0.029844,-0.080819,0.259145,-0.193257,-0.129392,0.132829,0.125643,-0.035406,-0.038236,0.032702,-0.180872,-0.05276,-0.355773,0.135855,-0.08701,0.296119,-0.126996,-0.047635,-0.062668,-0.039628,-0.251489,0.199001,0.083112,-0.175556,0.048132,-0.076662,-0.140167,0.13074,0.05905,0.003898,-0.069654,-0.024841,0.424005,0.04814,0.351716,-0.136936,0.136641,0.081439,-0.135749,-0.169846,-0.024367,0.06351,-0.023944,-0.146002,-0.09671,0.205217,0.226747,-0.141796,-0.125047,0.142164,-0.096425,0.049323,0.09252,0.077536,0.145156,-0.030006,0.303226,-0.190322,0.131663,0.097974,0.039134,-0.24073,0.054787,0.016599,-0.15812,-0.048414,0.033711,-0.13946,0.051356,-0.149715,-0.089175,0.158294,0.04711,-0.085619,-0.382153,0.055807,0.13745
sfnwmrda1023964_session_1_rest_1.nii.gz,45[?],0.334362,0.126156,0.033472,-0.258535,0.182513,0.13011,0.006681,0.087805,-0.321164,0.14963,-0.172911,-0.053824,-0.108043,0.147882,-0.025634,-0.059025,-0.145004,-0.052726,0.039947,-0.273723,-0.074579,-0.017788,0.220891,-0.293857,-0.007588,0.045413,-0.058584,0.364262,0.024049,-0.03681,-0.103302,-0.442865,0.030983,0.105748,-0.041486,0.261593,-0.047803,-0.10563,-0.162058,0.002371,-0.189332,-0.154951,0.044563,-0.14369,0.025412,0.177493,0.14841,-0.116614,0.041308,-0.200781,-0.241849,-0.222252,-0.135485,0.311922,-0.049682,-0.07407,-0.120396,-0.257047,-0.304698,0.030241,0.121906,-0.147654,0.210548,0.19385,-0.033217,-0.042171,0.139404,-0.025514,0.052763,-0.197645,-0.088156,-0.126553,-0.049337,-0.183654,0.073901,-0.041315,-0.24353,-0.030502,0.161189,0.148254,0.068386,0.029279,0.054907,0.102901,-0.21932,-0.282134,-0.057338,-0.291276,-0.013967,-0.034517,0.003054,-0.293223,-0.188322,-0.010744,-0.130963,-0.037125,0.019486,-0.076494,-0.052298,0.057762,0.132118,0.023726,-0.004221,0.004061,-0.075199,0.309134,-0.133023,0.243067,0.315382,0.021034,-0.161964,0.324652,0.132018,0.005338,-0.082846,0.284081,-0.23688,-0.079979,0.167866,0.154817,-0.005593,-0.116989,0.039539,-0.10858,-0.085134,-0.446667,0.12868,-0.119509,0.179499,-0.078925,-0.106011,-0.132096,-0.010838,-0.181527,0.209117,-0.012969,-0.302532,-0.011169,0.020133,-0.138447,0.095923,0.055138,-0.019693,-0.066366,-0.03232,0.447197,0.094555,0.440286,-0.155632,0.173235,0.124185,-0.201278,-0.097092,-0.054761,0.072371,-0.034382,-0.076265,-0.073244,0.277031,0.151729,-0.178614,-0.191548,0.130072,-0.048879,0.04149,0.082854,0.171778,0.136696,-0.011849,0.360538,-0.2434,0.110466,0.090169,0.056051,-0.275214,0.111962,0.045939,-0.159697,-0.006133,0.011602,-0.10503,0.014007,-0.128989,-0.168275,0.14691,0.031953,-0.014496,-0.397342,0.068933,0.121386
sfnwmrda1023964_session_1_rest_1.nii.gz,46[?],0.374768,0.113486,0.020449,-0.278894,0.157672,0.1754,-0.070214,0.117675,-0.350362,0.23464,-0.21508,-0.084756,-0.091759,0.206007,-0.011024,-0.04639,-0.228439,-0.132183,-0.02471,-0.233813,-0.093303,-0.00837,0.258698,-0.300021,0.033724,0.017516,0.051786,0.329289,0.079821,-0.04118,-0.155106,-0.346208,0.056581,0.11978,-0.192052,0.30626,0.02584,-0.240587,-0.16328,0.063477,-0.174617,-0.212013,0.025053,-0.14376,0.005094,0.180364,0.144235,-0.123764,0.092782,-0.126084,-0.259701,-0.149425,-0.108226,0.278279,-0.023035,-0.081414,-0.072694,-0.305844,-0.358853,-0.004443,0.133768,-0.014563,0.183339,0.111118,-0.038164,-0.058451,0.172857,0.039687,0.052369,-0.175925,-0.130855,-0.135953,-0.07297,-0.177338,0.038668,-0.011843,-0.249187,-0.03826,0.191511,0.175941,0.03801,0.141787,0.087337,0.084754,-0.288705,-0.147022,-0.019733,-0.297267,0.000507,0.022441,0.032515,-0.314442,-0.210019,0.003671,-0.193482,-0.064047,0.005987,-0.04269,0.012122,-0.000865,0.061628,-0.049321,-0.04566,-0.032593,-0.062907,0.318494,-0.04107,0.313948,0.273618,0.013607,-0.171163,0.397776,0.059687,-0.040775,-0.057546,0.234021,-0.137446,-0.158226,0.146395,0.188343,0.016551,-0.184505,0.018065,-0.106262,-0.110842,-0.475191,0.12336,-0.090642,0.003032,-0.060225,-0.168705,-0.226932,0.000469,-0.092813,0.183125,-0.059485,-0.384416,-0.12028,0.073869,-0.099731,0.154166,0.02421,-0.053591,-0.082113,-0.103165,0.404021,0.096551,0.415657,-0.150507,0.153292,0.165704,-0.230338,-0.076697,-0.097033,0.029709,-0.104614,-0.023966,-0.056285,0.17987,0.033878,-0.156081,-0.242164,0.097506,0.054773,0.081439,0.075279,0.203645,0.085013,-0.009804,0.294693,-0.199598,0.063935,0.195429,0.084849,-0.23873,0.162274,-0.03304,-0.152198,-0.046322,-0.039167,-0.075175,-0.026734,-0.196688,-0.230468,0.050718,-0.006748,-0.017817,-0.450717,0.089386,0.091679
sfnwmrda1023964_session_1_rest_1.nii.gz,47[?],0.300092,0.109057,0.030623,-0.19009,0.070791,0.162444,-0.132418,0.068273,-0.284734,0.275483,-0.15683,-0.176342,-0.117472,0.153953,-0.000534,0.02325,-0.31125,-0.180379,-0.109314,-0.124619,-0.111795,-0.035794,0.298569,-0.198581,0.031506,-0.012915,0.150363,0.174837,0.162119,0.006095,-0.270805,-0.09776,0.114421,0.100195,-0.26604,0.273148,0.072144,-0.303354,-0.136996,0.109339,-0.118801,-0.205906,-0.041661,-0.206439,-0.040638,0.196608,0.047717,-0.077482,0.157928,0.070399,-0.22543,-0.080992,-0.013219,0.234603,-0.008794,-0.085349,-0.045477,-0.270751,-0.309157,-0.054096,0.101463,0.178098,0.091173,-0.075034,-0.044835,-0.078022,0.198265,0.098143,-0.022264,-0.109065,-0.176644,-0.150325,-0.093743,-0.222069,-0.01377,0.047536,-0.14914,-0.123587,0.2014,0.171994,-0.021753,0.259034,-0.034944,0.001461,-0.259495,0.039104,0.039104,-0.196288,0.051311,0.195405,-0.063418,-0.307599,-0.203576,-0.006158,-0.188737,-0.129218,-0.032463,-0.06496,0.08729,-0.03957,-0.087463,-0.180748,-0.174725,-0.116031,-0.022885,0.271334,0.131356,0.338447,0.170053,-0.034705,-0.047296,0.382691,-0.057439,-0.148388,-0.018268,0.12539,0.044325,-0.297025,0.074849,0.158017,0.021853,-0.146905,-0.019067,-0.163426,-0.096847,-0.378344,0.102905,-0.028086,-0.144604,-0.072691,-0.182884,-0.276304,0.008518,-0.036104,0.121503,-0.038386,-0.339712,-0.201407,0.052322,-0.041173,0.265039,-0.021371,-0.036104,-0.107174,-0.170376,0.295194,0.044087,0.285238,-0.106581,0.086218,0.154103,-0.196561,-0.126272,-0.114711,-0.032412,-0.185479,-0.010283,-0.057727,-0.01663,-0.072306,-0.082573,-0.208183,0.072399,0.155126,0.154601,0.092332,0.137034,0.007365,-0.006529,0.159552,-0.078235,-0.000899,0.337825,0.094853,-0.114294,0.147846,-0.163478,-0.102336,-0.147153,-0.089401,-0.035831,-0.054738,-0.28657,-0.224081,-0.090609,-0.044606,-0.103094,-0.503008,0.088641,0.080276
